AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccMagnitude,GyroMagnitude,JerkX,JerkY,JerkZ,JerkMagnitude
0.34996748,-0.27857393,-0.3148222,0.07284568,0.014660766,-0.06299548,0.5469860045248282,0.0974159209513494,-0.96421312,0.16741616999999998,-0.9940023499999999,1.3949106733275525
0.4279709,-1.3410674,0.23682213,-0.031612277,-0.017104227,-0.025732698,1.4274822534263978,0.04420477784981463,0.07800341999999999,-1.06249347,0.55164433,1.1997034525854655
-0.5127404,-0.96300614,0.5778246,-0.055436023,-0.064751714,0.010919216,1.2345706994072958,0.08593699081332196,-0.9407113,0.37806126000000007,0.34100247000000006,1.0696498262546386
-0.69294643,-1.2386423,-0.025651932,0.061239243,-0.073303826,0.09277516,1.4195307407077762,0.1331575236420268,-0.18020603000000002,-0.27563616,-0.6034765320000001,0.6874834038888893
-0.03834319,0.6300885,0.16882133,0.016035212,-0.10140363,0.123929285,0.6534388720565949,0.16092946244138476,0.65460324,1.8687308,0.19447326199999998,1.9895929368391059
0.9135362,0.26838923,0.3909006,0.034972034,0.025045475,0.061621033,1.029264031515137,0.07514965527572212,0.95187939,-0.3616992700000001,0.22207927,1.0422187568783428
0.3537147,-0.20214415,-0.24418926,-0.0047342055,0.0842994,0.10987939,0.47497867433671176,0.13857229841800392,-0.5598215,-0.47053338,-0.63508986,0.9685767413226967
0.09150833,-1.2763027,-0.51745224,0.056963183,0.04153884,0.11293371,1.380246056747744,0.1331326492653143,-0.26220637,-1.07415855,-0.27326298000000004,1.1389650684920762
1.053682,-0.18578833,1.6390381,0.016035212,0.0012217305,0.14469871,1.9573474280106224,0.1455896195645956,0.96217367,1.09051437,2.15649034,2.60104793283997
-0.68784297,-0.25782818,1.4398193,0.046578474,0.06352998,0.17524196,1.6163795774610068,0.1921336960129864,-1.74152497,-0.07203985000000002,-0.19921880000000014,1.754362303344142
-0.73779047,0.6672817,0.25414371,0.017256944,-0.019547688,0.15813774,1.0267369040364114,0.16027307644976457,-0.04994749999999992,0.9251098799999999,-1.1856755899999998,1.504709157130278
-0.05156353,1.1686883,-0.023550034,0.060628377,0.014660766,0.18562667,1.170062282224477,0.19582645064610088,0.68622694,0.5014065999999999,-0.277693744,0.8941083866970833
-0.8580096,0.3717894,-0.9527216,0.00992656,-0.058643065,0.17096591,1.3349480434650183,0.1810162645956322,-0.80644607,-0.7968989,-0.929171566,1.465865928283534
-0.7279693,-0.8975422,0.44747257,0.08017606,-0.03176499,0.12942708,1.2392550195281578,0.1555267958396562,0.1300403,-1.2693316,1.40019417,1.8943750695373498
-1.423011,-1.219429,-0.88558006,-0.01817324,-0.061086524,0.10682506,2.0727323596720355,0.124392216438585,-0.6950417,-0.32188680000000014,-1.33305263,1.537440532542006
0.1896205,0.11408794,0.008388519,-0.32238412,-0.6603453,0.12331842,0.22145509550404785,0.7451139971652397,1.6126315,1.33351694,0.893968579,2.2755279836333573
-0.2191664,-1.4960496,-0.5122204,0.0032070426,-0.047647487,0.075670935,1.5964235198484393,0.08947993374733583,-0.4087869,-1.6101375400000002,-0.5206089190000001,1.7408857727809746
0.74259686,-1.0413811,0.42638397,-0.00290161,0.018325957,0.05795584,1.3482314273862743,0.060853425792337684,0.96176326,0.45466850000000014,0.93860437,1.4186931227581159
-0.0027484894,-0.7756457,2.337782,0.025809057,-0.07574729,-0.05627596,2.4630993657679485,0.09783017448361701,-0.7453453494000001,0.26573539999999995,1.9113980299999997,2.068718787504297
0.485013,0.7731531,-1.0256262,0.00870483,-0.040317107,-0.06849326,1.372921129684823,0.07995354806139593,0.4877614894,1.5487988000000001,-3.3634082,3.734863279057265
-0.14556885,-0.9049087,-0.63170624,0.010537425,-0.01038471,-0.08071057,1.1131499535466685,0.0820553205900728,-0.63058185,-1.6780618,0.39391996000000007,1.8354012664959845
-0.05048275,0.017096534,-1.1174922,-0.012675454,-0.20463985,-0.19433151,1.1187625380674917,0.2824940196199005,0.0950861,0.922005234,-0.48578596000000007,1.046481254906043
0.18528461,-2.137889,0.13710213,-0.08659015,-0.027488936,-0.20593795,2.1502782975871724,0.2250865054365479,0.23576735999999998,-2.154985534,1.25459433,2.504706735859267
-1.5296624,-1.1439502,-0.19689465,-0.008399397,0.08307768,-0.00496328,1.9202230654932835,0.08364857997900746,-1.7149470100000002,0.9939388,-0.33399678,2.0101023442361705
-0.8928057,0.37232095,1.4253731,-0.033444874,0.02565634,0.007254025,1.722618176487466,0.0427718161617215,0.6368567,1.51627115,1.62226775,2.3100686806558963
0.8456969,-0.33443695,0.595294,-0.04016439,-0.087964594,0.0023671028,1.0869343432935186,0.09672926753223506,1.7385026,-0.7067578999999999,-0.8300791000000001,2.052054904644605
-0.9929393,-0.43409896,0.38933182,-0.01817324,0.008552114,0.0048105638,1.1514988608861425,0.02065301019320105,-1.8386361999999998,-0.09966200999999997,-0.20596218,1.8528183968694913
1.4454429,0.08674666,0.6754675,-0.017562376,0.014660766,-0.048945576,1.5978380718138543,0.05402818264983478,2.4383822,0.52084562,0.28613568,2.509753282798747
0.5455203,0.19482458,-0.65019226,-0.035888333,-0.026267206,0.029245174,0.8708036458629316,0.05322798849154081,-0.8999226,0.10807792,-1.32565976,1.605900159432567
0.006242156,-1.743127,0.08949566,-0.024892759,0.01038471,0.032910366,1.745434093799982,0.04255095583732682,-0.539278144,-1.93795158,0.7396879199999999,2.143272139046861
-0.12760854,-2.4735255,0.7583132,0.00076358154,-0.021380283,0.007254025,2.5902994514004405,0.022590273053439233,-0.133850696,-0.7303985,0.66881754,0.9993572331421763
0.44688582,4.245151,0.6169777,0.04230242,0.08307768,0.009697486,4.312965966851044,0.09373066140148055,0.57449436,6.7186765,-0.14133550000000006,6.744674447657523
0.09298968,0.54208815,-0.7217827,0.03436117,0.070249505,-7.6358156e-05,0.9074562848844097,0.07820286942997624,-0.35389613999999997,-3.70306285,-1.3387604,3.9535043135887915
0.04341948,-0.025247455,-0.5935974,0.01786781,-0.021380283,-0.011682798,0.5957185228899698,0.030213621174314625,-0.0495702,-0.567335605,0.12818529999999995,0.5837451195212222
1.0281973,0.3825208,1.8312244,0.061239243,-0.03848451,-0.0019089539,2.134688420663608,0.07235293012826415,0.98477782,0.40776825499999997,2.4248218,2.648739901595651
0.21077204,0.053487718,-0.49776363,0.027030786,0.023823744,-0.009850202,0.5431891200800933,0.037353187941541695,-0.81742526,-0.329033082,-2.32898803,2.490106838796233
-1.2056757,-1.0763421,-1.3311529,0.030695979,0.02687807,-0.008017606,2.0938324319250836,0.041580714035049676,-1.41644774,-1.129829818,-0.83338927,1.9943363039227244
-0.416489,1.7567708,0.5092516,0.012370021,-0.016493361,-0.0037415496,1.8759114912373132,0.020953462005740775,0.7891867,2.8331128999999997,1.8404045,3.4693562911905644
-0.8908137,-0.75663733,0.75165176,-0.060322944,0.09162979,0.020082194,1.3896148623155686,0.11152654618576187,-0.47432470000000004,-2.51340813,0.24240015999999998,2.5692337742113334
-0.61343217,-0.3204998,1.08284,-0.023060163,-0.14172074,-7.6358156e-05,1.2851309717655042,0.14358462694279692,0.27738153,0.43613753,0.33118824,0.6138746684576091
0.072360754,-1.6373024,-1.009944,-0.14156802,-0.35308012,-0.03611741,1.925092753843619,0.3821145675462307,0.685792924,-1.3168026,-2.092784,2.5659356758561254
0.30371165,-1.9082879,-0.13003063,0.0038179078,0.035430185,0.06956228,1.9366753575058286,0.0781587181823111,0.231350896,-0.2709854999999999,0.8799133699999999,0.9493176059649423
-0.19964838,-0.12601101,0.43118954,0.051465396,0.08002335,0.06956228,0.4915919747954151,0.11786150486676181,-0.50336003,1.78227689,0.56122017,1.9351615724906541
-0.82311094,1.4953158,-0.7472677,0.044745877,-0.08674286,0.08055785,1.8633008282992345,0.12655466987077651,-0.62346256,1.62132681,-1.17845724,2.0990873385962163
-3.287811,0.13583837,-0.24777412,0.025198191,0.005497787,0.116598904,3.299931097618105,0.11941724710263198,-2.46470006,-1.3594774299999999,0.49949358,2.858744323108421
-0.5965755,-0.25484246,0.29622936,0.105832405,0.06841691,0.09827295,0.7131611601490306,0.1598090867996392,2.6912355,-0.39068083,0.54400348,2.773322883048753
-3.0195973,-0.98213637,-0.4681778,0.13637567,0.044593163,0.1501965,3.2096339597930648,0.20771582069390737,-2.4230218,-0.72729391,-0.76440716,2.642784399276186
-1.2231386,0.13677186,0.2957487,0.044745877,0.0012217305,0.156916,1.26579693081059,0.1631757248793881,1.7964587,1.11890823,0.7639265,2.2500673735178847
-0.3346062,-0.58534986,0.6531544,-0.023060163,0.008552114,0.13492486,0.9387259652954208,0.13714819582289503,0.8885323999999999,-0.72212172,0.35740570000000005,1.1994533916488828
1.0341476,1.1366434,-0.25066566,-0.12996158,0.5155703,0.09582949,1.5570012043837846,0.5402647847785811,1.3687538000000001,1.72199326,-0.90382006,2.3781586266181387
1.4989209,-2.1057892,2.480894,-0.034055736,0.18142697,0.031077769,3.5827289959651494,0.18719339284253586,0.46477329999999983,-3.2424326,2.7315596600000003,4.265067591735794
1.7110636,-3.1341352,-1.1514759,0.016035212,0.030543262,0.015806139,3.751858052139607,0.03794539375962396,0.21214270000000002,-1.028346,-3.6323699000000005,3.7810859698379384
1.1163368,-3.3576486,-2.7000518,-0.039553523,-0.07696902,-0.04589125,4.450875385224736,0.09795263165446057,-0.5947267999999999,-0.2235134000000003,-1.5485758999999997,1.6738415470643
2.129252,-3.494373,-0.13287163,-0.062155537,-0.108123146,-0.008628472,4.0941435749973225,0.1250135033096444,1.0129152000000001,-0.13672439999999986,2.56718017,2.763169337769155
2.3416462,-2.9855623,-0.7221508,0.0032070426,0.0061086523,-0.022067508,3.862433294064296,0.023120892380930586,0.21239419999999987,0.5088107000000002,-0.58927917,0.8070003499528479
2.0767155,0.17628181,-1.776144,0.036193766,-0.0061086523,-0.04344779,2.738340748192804,0.05687719038480321,-0.26493069999999985,3.1618441099999997,-1.0539931999999999,3.343403672515543
0.06365883,-1.3254306,-0.5177145,0.089949906,-0.0012217305,-0.0006872234,1.4243760127029585,0.08996082753523878,-2.01305667,-1.50171241,1.2584295,2.80912479705864
-1.6395073,0.22371605,-3.9884973,0.011148291,-0.030543262,-0.018402316,4.318118081976011,0.03736068093578035,-1.70316613,1.54914665,-3.4707828000000003,4.164968601845786
1.535208,4.058062,-1.5934134,0.12721269,0.01160644,-0.056886826,4.622087954854122,0.13983522059504172,3.1747153,3.8343459499999994,2.3950839000000004,5.524260401933883
0.4467299,-0.33523434,0.5686674,-0.031612277,0.002443461,-0.014126259,0.7970773350760927,0.03471106094774879,-1.0884781,-4.39329634,2.1620808,5.016017413343543
0.22797513,-0.39392185,0.44565296,-0.010842858,-0.10751228,-0.07826711,0.636987946952453,0.1334248793447409,-0.21875477000000002,-0.05868751,-0.12301444000000006,0.2577410050346406
-0.049170017,-0.5741543,-1.5617304,-0.058490347,0.05681047,-0.08498663,1.6646539259150626,0.11777638758494084,-0.277145147,-0.18023245,-2.00738336,2.034424027223318
0.35753214,-2.124141,0.48359776,0.05207626,0.07269296,0.036575556,2.207639239661,0.09661249704804413,0.406702157,-1.5499866999999998,2.04532816,2.598313433128176
0.68341494,-1.6282524,-0.64326,-0.075594574,-0.06719518,0.08544478,1.8793736419139657,0.1324029541314025,0.32588280000000003,0.4958885999999998,-1.12685776,1.273543683670889
-0.7427925,-0.11127058,0.56572723,0.113162786,-0.06414085,0.086055644,0.9403026846676867,0.15596614580818183,-1.42620744,1.51698182,1.20898723,2.407685948462743
-1.5538123,0.056998193,0.30523968,-0.02367103,0.12034045,0.21189389,1.5845354902567053,0.24482884263663768,-0.8110198,0.16826877299999998,-0.26048755,0.8682863926516228
-2.7992036,-0.6846703,-0.6576443,0.12843442,-0.10323623,0.15263996,2.9558095742583856,0.22461539754467166,-1.2453912999999999,-0.7416684929999999,-0.96288398,1.7401773480209484
-3.168629,-0.3113255,0.8332386,0.044745877,0.06536258,0.20273091,3.291112254409019,0.21765633977025256,-0.36942540000000035,0.3733448,1.4908829,1.580693925896032
-2.1692958,-0.11663723,-0.18076515,0.19440787,-0.05681047,0.15630515,2.179936822656619,0.2558381311221615,0.9993332000000001,0.19468827,-1.01400375,1.4369321390072307
-2.1210093,0.29532993,0.032649994,0.037415497,0.0012217305,0.13492486,2.141720392662986,0.14002189074280935,0.04828650000000012,0.41196716,0.213415144,0.4664703106192894
0.14335412,0.029583544,-0.65414333,0.00015271631,0.035430185,-0.004352415,0.6703201369346317,0.03569684646768942,2.26436342,-0.265746386,-0.686793324,2.381102246733039
1.0625885,-0.89369357,0.7521429,0.027030786,-0.19792034,-0.13568844,1.5790824739107217,0.24148390655927154,0.9192343799999999,-0.923277114,1.40628623,1.9170481045862584
2.3298612,-0.3129476,-1.8775849,0.15592335,0.15699236,-0.23403774,3.008573493920202,0.3220750780763698,1.2672727,0.5807459700000001,-2.6297278,2.976359232338961
3.7126846,-0.52176225,-0.28956985,-0.013897184,0.087964594,-0.20410535,3.760334224857046,0.2226878879044327,1.3828234,-0.20881465,1.58801505,2.1160330603912323
3.1058762,-0.028666437,-1.1536245,0.03191771,0.02687807,-0.17111863,3.3133273640461436,0.1761327805709258,-0.6068083999999998,0.493095813,-0.86405465,1.1653112688442144
1.9459128,-0.6871075,-1.5684175,-0.10797043,-0.056199603,-0.1698969,2.592031403371946,0.208999918089344,-1.1599633999999999,-0.6584410629999999,-0.41479299999999997,1.3968224495737207
1.8580182,-0.51278764,2.1120691,-0.00290161,-0.1160644,-0.23525947,2.859373826284842,0.26234782734498296,-0.08789460000000004,0.17431986,3.6804866,3.68566065815603
2.8162384,0.242767,-2.3285465,-0.23197608,0.0983493,-0.10514518,3.6622757057034647,0.27302196867631146,0.9582202,0.7555546399999999,-4.440615599999999,4.605226994696018
2.1700854,1.0297749,1.4741421,-0.28145617,-0.52106804,-0.26091582,2.8182976987812305,0.6471526427874515,-0.646153,0.7870079000000001,3.8026885999999998,3.9366655589015136
4.157132,1.5080249,-0.55947113,-0.10919216,-0.32620203,-0.27130052,4.45745370247942,0.4381034858727523,1.9870465999999998,0.47824999999999984,-2.03361323,2.8831683999209257
3.552785,-0.82469946,-0.8685589,0.20234911,0.06414085,-0.31772628,3.749240592215776,0.38211150199798094,-0.6043469999999997,-2.33272436,-0.30908777,2.429480085473018
1.897265,1.0829179,-0.46045208,-0.024892759,0.13072516,0.16119206,2.232563946753091,0.2090253504116218,-1.65552,1.9076173600000002,0.40810682000000004,2.558574141803181
-1.5290136,1.0389088,1.6061773,0.0032070426,-0.031154128,-0.008628472,2.448881296171313,0.03248561747502089,-3.4262786,-0.04400910000000002,2.0666293799999997,4.00153456063795
-0.37024605,0.41366655,0.19444656,-0.022449298,-0.12644911,-0.0092393365,0.5882275213090072,0.1287583540569121,1.15876755,-0.6252422499999999,-1.4117307399999999,1.930454295853443
-0.6937938,-1.4096346,-1.9698648,-0.10125092,-0.028710667,0.023747386,2.5196799147341395,0.10788878320874827,-0.32354775,-1.82330115,-2.16431136,2.8483949678979625
-0.51066995,-0.85383266,-1.2193108,-0.052381694,0.027488936,0.0182496,1.5737003641457028,0.06190744195071972,0.18312384999999998,0.5558019399999999,0.7505540000000002,0.951725510776393
0.29948235,-0.84446543,0.7209215,-0.01572978,0.05131268,0.051847186,1.150017108389635,0.07462270300484562,0.8101523,0.00936723000000006,1.9402323,2.102602166877142
-2.8704789,-0.55867314,0.15956497,0.012370021,0.0580322,0.08361218,2.9286901120387885,0.10252682722455055,-3.16996125,0.28579228999999995,-0.56135653,3.231942560334055
-0.37338135,0.2580794,-0.60418606,0.06612616,-0.007941248,0.04024075,0.7556847254844483,0.07781420446618731,2.4970975500000003,0.81675254,-0.76375103,2.736036644790876
-1.0805393,-0.65024686,-1.6142826,-0.098807454,-0.19486602,0.025579982,2.0484858970583883,0.21997730381955963,-0.70715795,-0.9083262599999999,-1.01009654,1.5314777115497833
-0.6778293,-3.7300625,-0.7117462,-0.01572978,-0.12767084,0.12270755,3.857382722398593,0.17777629817317184,0.4027100000000001,-3.0798156399999996,0.9025363999999999,3.2345033117641986
-0.25476688,-1.8989587,-0.10117149,0.013591751,0.040317107,0.15813774,1.9186417012666657,0.16376125800812305,0.42306242,1.8311037999999997,0.61057471,1.9760375538137627
-1.5332382,-2.3707972,0.6268177,0.07284568,-0.08124508,0.038408153,2.8921271013737226,0.11568250661072403,-1.27847132,-0.47183850000000005,0.7279891900000001,1.5450206299275258
0.14853239,-1.2849126,-1.8341627,0.039858956,0.0030543262,0.10377073,2.2443740932806104,0.11120444994099311,1.68177059,1.0858846000000002,-2.4609804,3.172368549063975
0.8031792,1.449213,0.30187607,0.00870483,-0.050701816,0.097662084,1.6841746668087263,0.11038265652832338,0.65464681,2.7341256,2.13603877,3.530816742534459
-0.40862173,1.7014275,1.0650682,-0.015118915,0.03359759,0.117820635,2.0484622346129995,0.12344667543675913,-1.2118009299999999,0.2522145,0.76319213,1.4541443790948172
-1.0405432,0.3540479,-0.4815321,0.08323039,-0.0030543262,0.06650795,1.1999805122963705,0.10658299180118096,-0.6319214699999999,-1.3473796,-1.5466003000000001,2.146329196256532
0.8103225,1.1014452,-0.47763443,0.004428773,0.03604105,0.065897085,1.4484262947525892,0.07523959813080645,1.8508657,0.7473972999999998,0.0038976700000000197,1.9960765905433608
0.34126294,0.05971235,0.14809799,0.082619525,-0.02687807,-0.038560867,0.3767744333178755,0.09505449501176794,-0.46905955999999993,-1.0417328499999998,0.6257324200000001,1.3025994253935367
0.35698867,-0.008573189,0.43218517,0.088728175,-0.06719518,-0.06666067,0.5606232525020056,0.12973637184271775,0.015725729999999993,-0.06828553899999999,0.28408718,0.2926016733733863
-0.11699581,-0.86732984,-0.7883568,-0.04260785,0.03848451,-0.055665094,1.1779030159644814,0.07996930086971772,-0.47398448000000004,-0.858756651,-1.22054197,1.5658374671239308
-0.93830514,-1.1339355,0.5764408,-0.050549097,-0.03970624,0.00786489,1.5806676595082565,0.06475842182423155,-0.82130933,-0.26660565999999997,1.3647976,1.6150232451747697
-0.13946629,-0.17544878,0.13732529,-0.08109236,-0.03848451,-0.051999904,0.26285234585872846,0.10373532848706325,0.79883885,0.95848672,-0.43911551,1.3227481739954288
0.53304935,-1.0302153,-0.47817612,-0.01450805,-0.1966986,-0.178449,1.2546463946577804,0.2659790750374219,0.67251564,-0.8547665200000001,-0.61550141,1.2496979937046824
0.2713225,-2.100177,-7.143998,-0.057268616,-0.32620203,-0.22731823,7.451245986701771,0.40169769285497425,-0.26172684999999996,-1.0699617,-6.66582188,6.756219380642146
1.8799226,-0.5767874,-3.4677734,-0.0041233404,-0.05375614,-0.12041681,3.9865078753888197,0.1319353351241811,1.6086000999999999,1.5233896,3.6762246,4.2921949471981495
-1.5916799,1.1016989,-2.4697351,-0.10919216,-0.010995574,-0.1643991,3.1379574303194793,0.19766358929723266,-3.4716025,1.6784862999999999,0.9980383000000002,3.9831420544038885
1.517488,1.1316099,1.4119263,-0.094531395,-0.12034045,-0.10209085,2.361534812903189,0.18395801205865167,3.1091679,0.02991100000000002,3.8816613999999996,4.973440953963499
-0.035986423,0.5330645,-1.499918,-0.1470658,-0.09712757,-0.0110719325,1.5922332713910312,0.17659190828865703,-1.553474423,-0.5985453999999999,-2.9118443000000003,3.35415810692025
1.4412134,0.37190998,-1.3363314,0.03680463,0.0720821,-0.10819951,2.0002986547486152,0.13512047918094058,1.477199823,-0.16115452000000008,0.16358660000000014,1.4949416952133023
2.3300555,0.3434502,-0.07564354,-0.035277467,-0.06169739,-0.15462527,2.356446184003365,0.17017650170726006,0.8888420999999997,-0.02845977999999999,1.26068786,1.5427845339390196
1.7155428,0.55796635,-0.6685381,0.014202617,0.03176499,-0.086819224,1.923891040967698,0.0935323824956414,-0.6145126999999999,0.21451615000000007,-0.5928945600000001,0.8804356855271748
-1.4935509,-0.20946038,-0.02102375,-0.0010690142,0.00061086525,0.036575556,1.508313607889492,0.03659627364121374,-3.2090937,-0.7674267300000001,0.64751435,3.362514088409758
-0.071065664,0.059405506,-0.15721798,0.049021937,-0.065973446,-0.01779145,0.1824742063365596,0.08409626375439866,1.422485236,0.268865886,-0.13619423,1.4540639530563413
-0.7114564,-1.5197556,0.27161312,-0.005955936,0.14660765,0.012751812,1.6998826370630575,0.1472816516795013,-0.640390736,-1.5791611060000001,0.4288311,1.757198396819487
-0.04023862,-0.8266994,-0.16446114,-0.14767668,-0.17959438,-0.041615196,0.8438592957774205,0.23620831416680746,0.67121778,0.6930562000000001,-0.43607426,1.0587827750681988
-1.3797278,-0.75483006,-1.7930269,-0.0035124752,0.018936822,-0.024510968,2.385028864751128,0.031172556227992,-1.33948918,0.07186934,-1.62856576,2.10988694010212
0.07877898,-4.6997952,-0.47758102,0.10094548,0.1704314,-0.04100433,4.724654980027337,0.2022824933530811,1.45850678,-3.94496514,1.31544588,4.406857139314838
-1.182549,-3.7053783,-1.5712113,0.082619525,0.047036625,-0.072158456,4.1948725168662255,0.11935356205375768,-1.2613279800000001,0.9944168999999996,-1.0936302800000002,1.943152189991656
0.2084353,-1.2599003,1.6534023,-0.10186178,-0.21624629,0.046960264,2.089146525706483,0.243605308970232,1.3909843,2.445478,3.2246136,4.2794080011884175
-1.2637064,-2.6159873,-0.03010273,-0.035277467,0.044593163,-0.013515393,2.905382865220297,0.05844412470236086,-1.4721416999999999,-1.356087,-1.68350503,2.6154086339391003
-0.0868597,-0.021889508,0.43135738,0.04841107,0.014049901,-0.028787024,0.440559811291312,0.05804932529695136,1.1768467,2.594097792,0.46146011000000003,2.885698692324161
-0.9859482,0.24473265,-0.07324028,0.039858956,0.055588737,0.041462477,1.0185048167160238,0.07998738058994452,-0.8990885000000001,0.266622158,-0.5045976600000001,1.0649254924389324
-1.1734124,-0.772667,-0.013132095,0.10705414,-0.17959438,0.007254025,1.4050207846440739,0.20920647957801072,-0.18746419999999986,-1.01739965,0.06010818500000001,1.0362711363372796
-1.3149033,2.2784572,0.46203423,-0.020005837,-0.03848451,0.074449204,2.670919978261128,0.08616249184096457,-0.1414909000000002,3.0511242000000003,0.475166325,3.0911424417231985
-1.628464,1.0364846,0.6655693,-0.03894266,-0.025045475,0.08483391,2.041856463720124,0.09664677372648983,-0.3135606999999998,-1.2419726,0.20353507000000004,1.2970130209273747
-0.38850576,-0.36773205,-0.41858387,-0.024281893,0.053145275,0.09094256,0.6792466727003946,0.10809523487112037,1.23995824,-1.40421665,-1.08415317,2.1644188441940178
-0.89852214,-0.98570687,0.83369446,-0.058490347,-0.015882496,0.051847186,1.5728974926135741,0.07975904379748432,-0.5100163799999999,-0.61797482,1.25227833,1.4866777060983747
-0.59843284,-0.28149295,1.1005402,0.001985312,-0.10140363,-0.0012980887,1.2839582846440953,0.10143136928577526,0.3000893,0.7042139199999999,0.26684573999999994,0.8106648395313589
1.701804,-0.9979348,0.07488823,0.017256944,-0.13927728,-0.027565295,1.9742388321729398,0.14302380336452586,2.30023684,-0.71644185,-1.02565197,2.618461458202028
1.1648561,-0.24575579,-0.9376507,-0.010231993,0.12705997,-0.014737124,1.5154123126186563,0.12832035100070574,-0.5369479000000001,0.75217901,-1.0125389299999998,1.3708834360238418
1.3077285,-1.8989956,1.4558315,-0.019394971,-0.105068825,-0.0067958757,2.7268633033072742,0.10705982819667384,0.14287240000000012,-1.6532398099999999,2.3934822,2.9124511040989916
0.86962986,-0.41113913,-0.7015228,0.09483683,0.02565634,-0.01656972,1.1905568934497068,0.0996334669050661,-0.4380986400000001,1.4878564699999999,-2.1573542999999997,2.6570330952811254
-2.4770627,-1.3533103,-0.8213291,0.03191771,-0.020158553,-0.017180584,2.9397057468944383,0.041476257512931,-3.3466925599999997,-0.94217117,-0.11980630000000003,3.478849113465287
-0.7665665,-2.372037,-0.12138271,-0.0022907446,-0.17348573,-0.03428481,2.49577993632816,0.17685585718655583,1.7104961999999997,-1.0187267000000002,0.69994639,2.1103379559637743
0.5450225,-2.2015684,-1.3223476,0.024587326,-0.12583824,0.007254025,2.6253678067292916,0.12842281777327774,1.3115890000000001,0.17046859999999997,-1.20096489,1.7865166989199044
-0.22052419,-0.2243824,-1.9091268,-0.0071776668,-0.03176499,0.04024075,1.9348755821197279,0.05176728166471968,-0.76554669,1.977186,-0.5867791999999998,2.1999172808809417
0.28510702,-0.032849908,-0.5149355,-0.065209866,0.009773844,0.05917757,0.589511406564062,0.08859931964399723,0.50563121,0.191532492,1.3941913,1.4953651717936605
-0.36477995,-0.75263965,-0.006586075,0.018478673,0.054367006,0.04085161,0.8364055422210153,0.07047046712515155,-0.6498869700000001,-0.719789742,0.508349425,1.0949289859904332
-0.26799905,-0.71892405,0.17182064,-0.010842858,-0.018325957,-0.021456642,0.7862554373734496,0.03022905482297085,0.0967809,0.03371559999999996,0.178406715,0.20574800180138134
0.79800427,-2.897769,-0.5247669,-0.056046885,-0.050701816,0.0066431593,3.0511073877585564,0.07586869597789497,1.06600332,-2.17884495,-0.69658754,2.523680367097778
0.76148415,-3.2722623,-0.054715157,-0.024892759,-0.070249505,-0.0061850105,3.360141726044907,0.0747856721455535,-0.036520119999999934,-0.37449330000000014,0.470051743,0.602102642418253
0.7784623,-1.9260757,-0.72491837,0.001985312,-0.026267206,-0.0025198192,2.2002903894293673,0.02646237070983,0.016978150000000025,1.3461866,-0.6702032130000001,1.5038879500522988
-0.4103278,-1.5791084,-0.7977667,0.024587326,0.089186326,0.062842764,1.8161453548745183,0.11183894819054875,-1.1887901,0.3469673,-0.07284833000000002,1.240530164208468
-2.2513096,-0.78063375,-0.59372616,-0.010842858,-0.2003638,0.09705122,2.455665840410614,0.2228949510947625,-1.8409817999999998,0.79847465,0.20404054000000005,2.017029572561432
